taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-74.004105,40.741825,0.53
2.0,-73.993279,40.752247,0.91
3.0,-73.953796,40.779366,0.57
4.0,-73.952721,40.776512,0.91
5.0,-73.987923,40.719086,0.54
6.0,-73.993599,40.734219,0.85
7.0,-73.99762,40.720798,0.56
8.0,-73.978661,40.766743,0.24
9.0,-73.968307,40.759129,0.6
10.0,-73.964607,40.687527,0.92
11.0,-73.961082,40.719055,0.1
12.0,-73.984352,40.755028,0.27
13.0,-73.961037,40.806843,0.69
14.0,-73.984535,40.728104,0.75
15.0,-73.989563,40.739731,0.99
16.0,-73.983887,40.67609,0.85
17.0,-74.002281,40.75045,0.77
18.0,-73.972672,40.755905,0.56
19.0,-74.003242,40.731731,0.15
20.0,-73.944336,40.787987,0.39
21.0,-73.977119,40.79015,0.8
22.0,-74.009476,40.704624,0.8
23.0,-73.982964,40.747795,0.74
24.0,-73.991646,40.754044,0.23
25.0,-73.981361,40.724773,0.54
26.0,-74.009346,40.715134,0.24
27.0,-73.968666,40.75885,0.87
28.0,0.0,0.0,0.28
29.0,-73.957848,40.721878,0.95
30.0,-73.98394,40.749138,0.28
31.0,-73.944153,40.835243,0.45
32.0,-74.000404,40.732643,0.27
33.0,-73.987427,40.728992,0.23
34.0,-74.006287,40.738667,0.3
